,Time,Open,High,Low,Close,Volume,EMA9,EMA21,EMA220
17,2012-12-30 17:38:00,4319.413867383693,4320.389786301172,4318.176629421869,4319.112198683695,5,4324.381954965465,4324.322293589232,4319.700331887642
18,2012-12-30 17:39:00,4320.239563197769,4322.659129153878,4311.433077883476,4312.2040880126015,14,4321.946381574893,4323.220638536811,4319.632492576557
19,2012-12-30 17:40:00,4310.773366895059,4313.105737056704,4310.53689392659,4310.549552624093,24,4319.667015784733,4322.068721635655,4319.550294024951
20,2012-12-30 17:41:00,4311.796660154888,4315.9206956346325,4310.010907539766,4314.875525935209,28,4318.708717814829,4321.414794753796,4319.507988431379
21,2012-12-30 17:42:00,4315.149236866299,4318.75455842936,4314.256284341462,4318.41490419023,21,4318.649955089909,4321.142077429835,4319.498096266301
22,2012-12-30 17:43:00,4317.904242214613,4318.0675899235885,4317.513774001416,4317.7109736215325,24,4318.462158796234,4320.830158901807,4319.481923210693
23,2012-12-30 17:44:00,4320.955289320686,4321.564134179487,4312.216832140886,4313.62126202695,12,4317.493979442377,4320.174804640456,4319.428885552922
24,2012-12-30 17:45:00,4316.0351717020985,4318.74045886375,4314.960321279434,4317.72092328398,12,4317.539368210698,4319.95172451714,4319.4134288808045
25,2012-12-30 17:46:00,4320.337981446051,4321.84984883067,4311.676796176859,4311.926011592643,13,4316.416696887087,4319.222114251276,4319.345669448332
26,2012-12-30 17:47:00,4310.258805313762,4312.849069761845,4307.594363414292,4311.553405023603,17,4315.44403851439,4318.524958866942,4319.275151218244
27,2012-12-30 17:48:00,4310.837422540896,4311.05037607815,4303.994583192909,4305.448826807083,18,4313.444996172929,4317.336219588773,4319.150026110451
28,2012-12-30 17:49:00,4302.802227039422,4303.059504835494,4300.799983551893,4301.442022082244,14,4311.044401354792,4315.891292542725,4318.989772680332
29,2012-12-30 17:50:00,4303.95644995388,4304.254457872692,4298.235369719522,4300.4324232799945,24,4308.9220057398325,4314.485940791567,4318.821832866754
30,2012-12-30 17:51:00,4303.945258669246,4309.666859974547,4303.648126279381,4309.216591998023,15,4308.980922991471,4314.006909083063,4318.734907610024
31,2012-12-30 17:52:00,4311.40454020012,4313.006525933412,4306.670275022585,4309.9136114661615,18,4309.167460686409,4313.63479111789,4318.65507687569
32,2012-12-30 17:53:00,4311.248298595391,4312.095785636681,4306.20907960586,4307.013805200355,22,4308.736729589198,4313.032883307205,4318.5497260008
33,2012-12-30 17:54:00,4303.436719930694,4310.3462017889215,4302.934584787626,4310.13898872093,15,4309.017181415545,4312.7698019811805,4318.473610731299
34,2012-12-30 17:55:00,4309.091768338831,4310.02732699022,4305.300007595238,4306.242947791055,24,4308.462334690647,4312.1764516002595,4318.362925998808
35,2012-12-30 17:56:00,4310.757242643337,4311.16952063441,4307.102331012323,4308.70727817318,19,4308.511323387154,4311.8610721977975,4318.2755445705225
36,2012-12-30 17:57:00,4308.056369728927,4314.206997459147,4307.84345715102,4313.88104400124,17,4309.585267509971,4312.044705998111,4318.235775334602
37,2012-12-30 17:58:00,4315.434833328642,4316.02727043144,4314.645251672234,4314.824217892652,21,4310.633057586508,4312.297388897614,4318.204901511598
38,2012-12-30 17:59:00,4316.091868959907,4317.9012360286215,4307.894978960969,4309.887302210461,17,4310.483906511299,4312.078290107873,4318.129629119732
39,2012-12-30 18:00:00,4315.4827283808845,4316.912040968914,4308.683641017632,4309.178615458777,23,4310.222848300795,4311.8146833215915,4318.048624471217
40,2012-12-30 18:01:00,4309.371964471958,4315.145280750709,4309.192172324138,4313.741643167776,21,4310.926607274191,4311.989861489426,4318.009647264852
41,2012-12-30 18:02:00,4312.85807463527,4320.252392407947,4311.048797003116,4320.0334224400685,25,4312.747970307367,4312.721094303121,4318.027961972321
42,2012-12-30 18:03:00,4320.480607383131,4324.030245782893,4319.580799565055,4322.15342239848,32,4314.62906072559,4313.578578675427,4318.065296455816
43,2012-12-30 18:04:00,4322.548764387753,4324.293373973179,4310.2833001162535,4312.562555152417,20,4314.2157596109555,4313.486212900608,4318.0154978919845
44,2012-12-30 18:05:00,4313.373881822074,4313.591783400537,4312.515960641687,4312.718990462442,22,4313.916405781253,4313.416465406229,4317.967565698053
45,2012-12-30 18:06:00,4313.818623405657,4314.485612493098,4313.787354461162,4314.448950016489,18,4314.022914628301,4313.510327643526,4317.935723022201
46,2012-12-30 18:07:00,4318.022292877601,4318.832091221215,4314.93810778409,4317.322681813842,19,4314.68286806541,4313.856905295373,4317.930175137963
47,2012-12-30 18:08:00,4316.805938841345,4327.260107133202,4315.663715737631,4326.6187967254955,24,4317.070053797427,4315.017077243566,4318.008805197578
48,2012-12-30 18:09:00,4324.818819059787,4331.243270420403,4323.760637705784,4330.711193872141,20,4319.79828181237,4316.443815118891,4318.123758941239
49,2012-12-30 18:10:00,4328.924295534433,4329.557244622157,4327.142234382992,4328.514540548054,18,4321.541533559507,4317.541153794269,4318.217793163926
50,2012-12-30 18:11:00,4329.885030420842,4331.953193154197,4322.572642704939,4324.659635842147,17,4322.165154016035,4318.188288525895,4318.276090382734
51,2012-12-30 18:12:00,4324.830405450379,4326.778114184766,4322.635427009093,4323.062378530104,19,4322.3445989188485,4318.631387617186,4318.319405207597
52,2012-12-30 18:13:00,4318.489267552497,4318.962668529101,4318.027724742576,4318.0705020984915,9,4321.489779554777,4318.580398024577,4318.317152690773
53,2012-12-30 18:14:00,4318.615827711364,4325.264606572979,4317.886927420422,4323.7955932182185,21,4321.950942287465,4319.054506678544,4318.36673133808
54,2012-12-30 18:15:00,4323.073115769192,4332.6040061308695,4322.550367665543,4329.967769909023,26,4323.554307811777,4320.046621517678,4318.471718112478
55,2012-12-30 18:16:00,4327.3897897434035,4331.9458377540295,4326.665908628496,4331.1678084172545,18,4325.077007932873,4321.057638508549,4318.586614857318
56,2012-12-30 18:17:00,4333.996007496829,4334.603772510366,4325.465160509444,4326.171354226442,18,4325.295877191587,4321.52252175563,4318.655255032604
57,2012-12-30 18:18:00,4324.922135944575,4328.744148859982,4324.810296908735,4327.052109362876,12,4325.647123625846,4322.025211538106,4318.731244664552
58,2012-12-30 18:19:00,4330.496828502283,4330.879106442784,4318.673904488339,4319.814818202622,22,4324.480662541201,4321.824266689426,4318.74105075992
59,2012-12-30 18:20:00,4321.620986853536,4322.34162436475,4313.632529730724,4314.491223737599,21,4322.482774780481,4321.157626421078,4318.7025907868665
60,2012-12-30 18:21:00,4313.703815041573,4319.489731871219,4310.220468307129,4318.927936339326,22,4321.77180709225,4320.954927322737,4318.704630113133
61,2012-12-30 18:22:00,4319.790769417565,4319.7957228687455,4312.5001330351615,4316.070072691201,26,4320.63146021204,4320.51084962896,4318.6807879645185
62,2012-12-30 18:23:00,4311.32678946068,4311.413197706193,4310.307740748008,4310.363173586569,16,4318.577802886946,4319.588333625106,4318.605515436211
63,2012-12-30 18:24:00,4311.163262818696,4318.1713948258475,4310.519962484288,4316.403728482582,16,4318.142988006073,4319.298824066695,4318.585589762423
64,2012-12-30 18:25:00,4314.095981904785,4320.747686741137,4313.4454308483855,4318.657770403093,23,4318.245944485478,4319.240546460913,4318.586242980891
65,2012-12-30 18:26:00,4315.127974626913,4323.008728871524,4314.033803435875,4322.847060434206,20,4319.166167675223,4319.568411367576,4318.624802414858
66,2012-12-30 18:27:00,4323.812647866625,4325.053204579389,4323.107884378353,4323.131513705963,20,4319.959236881371,4319.892329761975,4318.665587132425
67,2012-12-30 18:28:00,4325.21784288393,4327.047355373026,4321.405442722637,4321.678831425407,22,4320.303155790179,4320.054739004105,4318.692856311547
68,2012-12-30 18:29:00,4323.189872455351,4327.610868070553,4321.9609687549755,4325.65746636987,16,4321.374017906117,4320.564077855538,4318.755884456871
69,2012-12-30 18:30:00,4328.518986466758,4329.282642436585,4328.071493238597,4328.9057380187,18,4322.880361928634,4321.322410597643,4318.847738335259
70,2012-12-30 18:31:00,4327.09331696065,4329.390202781234,4326.819655006238,4328.038225297087,18,4323.911934602324,4321.932939206683,4318.930910162969
71,2012-12-30 18:32:00,4327.404257711506,4329.090636411869,4323.937682619617,4325.7293004128505,29,4324.2754077644295,4322.278062952698,4318.992434056633
72,2012-12-30 18:33:00,4322.750972325606,4332.369724345162,4321.355418759463,4332.307008467535,14,4325.881727905051,4323.189785272229,4319.112927942704
73,2012-12-30 18:34:00,4333.276071016446,4340.617632935469,4333.181697126978,4339.918991772476,11,4328.689180678536,4324.710622226797,4319.301218113109
74,2012-12-30 18:35:00,4338.956222215508,4339.604790578437,4337.855812925636,4338.386760869018,10,4330.6286967166325,4325.953907557908,4319.473937957055
75,2012-12-30 18:36:00,4334.893646592642,4341.607415541111,4334.547217772274,4341.50501905142,17,4332.80396118359,4327.367644966409,4319.673314256551
76,2012-12-30 18:37:00,4343.296668178419,4344.00832649582,4339.429771600457,4339.977815199327,24,4334.238731986738,4328.514024078492,4319.857065396305
77,2012-12-30 18:38:00,4337.907830340855,4340.279885121173,4335.975136065564,4339.431968322607,22,4335.277379253912,4329.506564464321,4320.034213839077
78,2012-12-30 18:39:00,4337.131173221118,4337.686042053252,4332.556995889244,4334.196263220073,18,4335.061156047144,4329.9329007148435,4320.162377181891
79,2012-12-30 18:40:00,4335.378102962206,4337.175227839129,4329.251435270842,4330.154560928113,15,4334.079837023339,4329.953051643322,4320.25280418412
80,2012-12-30 18:41:00,4331.259465304328,4331.964846963809,4327.338391487338,4327.837946401434,19,4332.831458898958,4329.760769348605,4320.321448005091
81,2012-12-30 18:42:00,4326.987565440721,4329.580927785845,4326.621371175766,4328.2723346763705,24,4331.91963405444,4329.625457105675,4320.393401730624
82,2012-12-30 18:43:00,4326.472661390611,4333.074882967992,4325.643421811584,4332.496415580937,21,4332.03499035974,4329.886453330699,4320.502931267731
83,2012-12-30 18:44:00,4330.335857173239,4338.395125117693,4328.8090571610355,4338.247098283807,21,4333.277411944553,4330.646511962799,4320.663511964709
84,2012-12-30 18:45:00,4339.914063569847,4340.389719262512,4333.254196819169,4335.824408207759,24,4333.786811197195,4331.11722980325,4320.800714645642
85,2012-12-30 18:46:00,4339.355579671837,4341.152415661169,4332.164190393103,4333.813435359139,28,4333.792136029584,4331.362339399239,4320.918476824045
86,2012-12-30 18:47:00,4335.135448261883,4338.777436047473,4333.290798080108,4336.808229282082,29,4334.395354680084,4331.85742029768,4321.062275488824
87,2012-12-30 18:48:00,4338.277608219204,4339.719880421826,4336.304661207581,4338.44264655541,24,4335.204813055149,4332.456077230201,4321.219563914766
88,2012-12-30 18:49:00,4339.131419671266,4339.8748836827035,4337.101550465444,4337.771416328951,15,4335.71813370991,4332.939289875542,4321.369354434351
89,2012-12-30 18:50:00,4338.6408683118725,4339.846917191282,4335.36639857187,4336.080111700419,24,4335.790529308012,4333.224819132349,4321.502483459384
90,2012-12-30 18:51:00,4333.587980810619,4338.2151545497545,4333.284583668788,4336.442096642153,16,4335.920842774841,4333.517298905967,4321.637683578685
91,2012-12-30 18:52:00,4341.870072953178,4343.133153246235,4338.173878338252,4339.1348744183715,12,4336.5636491035475,4334.027987588914,4321.796029197144
92,2012-12-30 18:53:00,4338.202604265292,4338.329535963933,4335.48606717272,4336.869183963386,12,4336.6247560755155,4334.286278168412,4321.932437837563
93,2012-12-30 18:54:00,4335.978624896552,4339.003956240156,4332.888101806573,4334.210541822164,12,4336.141913224846,4334.279393046026,4322.043551900772
94,2012-12-30 18:55:00,4332.124488059046,4333.2373181875555,4329.4469267984605,4330.9245809673,26,4335.098446773337,4333.974410129777,4322.123923204543
95,2012-12-30 18:56:00,4331.995134390036,4332.7706516092285,4331.678673184452,4332.6665722430125,17,4334.612071867272,4333.855515776435,4322.219331793126
96,2012-12-30 18:57:00,4333.698116429254,4335.474003724056,4331.398369423479,4332.464588822085,20,4334.1825752582345,4333.7290678714935,4322.3120490513065
97,2012-12-30 18:58:00,4331.454832966709,4334.2235000722585,4329.268706915452,4329.564195067761,18,4333.25889922014,4333.350443071154,4322.3776793319985
98,2012-12-30 18:59:00,4329.525937822501,4330.893148445813,4329.426394052822,4329.872371985874,16,4332.581593773287,4333.034254790674,4322.445504604884
99,2012-12-30 19:00:00,4328.207845820453,4332.928684289542,4327.68095420243,4331.466454871306,17,4332.35856599289,4332.891727525277,4322.527142163856
100,2012-12-30 19:01:00,4330.12172493739,4334.049042531195,4329.37621256457,4332.224919981091,12,4332.33183679053,4332.831108657624,4322.614904859035
101,2012-12-30 19:02:00,4333.378703196982,4339.237190226036,4333.038916639839,4337.380809268848,26,4333.341631286194,4333.244717804099,4322.748532953242
102,2012-12-30 19:03:00,4335.214528884125,4342.678616301836,4334.8985021939725,4341.9663004382155,14,4335.066565116598,4334.037588952655,4322.92244940107
103,2012-12-30 19:04:00,4339.879409627128,4340.647548434632,4338.271775897325,4340.016260626231,20,4336.056504218525,4334.581104559344,4323.077144525279
104,2012-12-30 19:05:00,4343.56469049465,4347.947727682439,4342.589479264316,4346.954438558021,15,4338.2360910864245,4335.705953104678,4323.293228634174
105,2012-12-30 19:06:00,4346.130916947608,4347.350961159546,4344.02811855992,4345.1178611081805,16,4339.6124450907755,4336.561581104996,4323.490736620364
106,2012-12-30 19:07:00,4342.769170194028,4343.499787167308,4336.903923901578,4338.113719276661,21,4339.312699927953,4336.702684575147,4323.623071305037
107,2012-12-30 19:08:00,4336.257906075103,4338.020559129654,4335.29193541911,4337.881235548409,23,4339.026407052044,4336.809825572716,4323.7521044656105
108,2012-12-30 19:09:00,4334.998614700446,4347.977205438501,4333.94935648195,4345.289775747005,23,4340.279080791037,4337.5807301340155,4323.947015517931
109,2012-12-30 19:10:00,4347.014864407344,4348.944014403301,4339.294225945003,4340.298808760832,32,4340.283026384996,4337.827828190999,4324.094995547278
110,2012-12-30 19:11:00,4344.741585739498,4345.747676467159,4334.774830584884,4335.802281794143,15,4339.386877466826,4337.643687609467,4324.200943839105
111,2012-12-30 19:12:00,4332.460994280281,4334.256391349176,4331.428590768418,4332.653655305781,19,4338.040233034618,4337.190048309131,4324.277438965501
112,2012-12-30 19:13:00,4332.676317964563,4332.919559681286,4328.284271349154,4330.947740067993,20,4336.6217344412935,4336.622565741755,4324.33780368136
113,2012-12-30 19:14:00,4330.396130429665,4335.339621828894,4330.2378212254025,4333.587425937477,25,4336.01487274053,4336.346643941366,4324.421510670103
114,2012-12-30 19:15:00,4332.946239336416,4340.718173643008,4332.454524770545,4339.56754635974,19,4336.725407464372,4336.639453252127,4324.558578866389
115,2012-12-30 19:16:00,4342.3991046236,4344.440388595549,4334.585008135717,4335.663397767215,22,4336.513005524941,4336.550720935316,4324.6590749650395
116,2012-12-30 19:17:00,4335.000793871641,4335.0521996904035,4329.004384850632,4330.42214995033,25,4335.29483441002,4335.9935781184995,4324.711229489793
117,2012-12-30 19:18:00,4327.111976539505,4328.322191565476,4325.69671064972,4327.1681580524155,27,4333.669499138499,4335.191267203401,4324.733464137419
118,2012-12-30 19:19:00,4326.148953435967,4327.508067212553,4324.3025299108085,4324.384987410295,14,4331.812596792859,4334.2088781313005,4324.730310501879
119,2012-12-30 19:20:00,4322.376378184803,4325.784593810678,4322.310395973186,4324.961198757204,24,4330.442317185728,4333.368180006382,4324.732399988352
120,2012-12-30 19:21:00,4326.097102316828,4326.912290703302,4319.857046555491,4320.913433134015,13,4328.536540375386,4332.2359302907125,4324.697839202339
121,2012-12-30 19:22:00,4318.010358820387,4324.178571739678,4317.19001210751,4323.295433389771,25,4327.488318978263,4331.423157845173,4324.685147747022
122,2012-12-30 19:23:00,4324.005246191957,4326.8752877091465,4323.833838511009,4325.8580485256325,23,4327.162264887737,4330.917238816123,4324.695762233707
123,2012-12-30 19:24:00,4327.881750338535,4328.82926709707,4322.269481033166,4323.669077980894,10,4326.463627506369,4330.25831510383,4324.686470973501
124,2012-12-30 19:25:00,4323.106499638521,4325.525868088586,4322.012590663623,4324.314250797171,16,4326.03375216453,4329.717945621406,4324.683102465117
125,2012-12-30 19:26:00,4322.902893797957,4326.693195152041,4322.636302488075,4325.061593136676,9,4325.839320358959,4329.294640850067,4324.686527720063
126,2012-12-30 19:27:00,4322.664748906312,4333.25987453339,4321.010091115738,4332.553476611729,25,4327.182151609513,4329.590898646581,4324.75772182768
127,2012-12-30 19:28:00,4335.085455490076,4335.280616952982,4325.235239595804,4325.4700646519905,31,4326.839734218009,4329.216277374346,4324.764168369077
128,2012-12-30 19:29:00,4323.25045680011,4326.854690582346,4322.272188428019,4323.147444855754,20,4326.101276345558,4328.664565327201,4324.749537387056
129,2012-12-30 19:30:00,4322.895398072047,4323.669115586823,4318.57790782062,4319.159363516261,27,4324.712893779699,4327.800456071661,4324.698947578271
130,2012-12-30 19:31:00,4321.87261111319,4322.801454792059,4308.968740826319,4309.400246900471,20,4321.650364403854,4326.127709783371,4324.560497798381
131,2012-12-30 19:32:00,4311.552475855069,4315.607584073652,4310.051218597502,4314.190850601479,18,4320.158461643379,4325.042540766835,4324.466654837323
132,2012-12-30 19:33:00,4316.512674834033,4316.9305522402565,4310.378661130928,4312.55776361241,20,4318.638322037186,4323.907561025524,4324.358882066058
133,2012-12-30 19:34:00,4313.390012379053,4315.160899150242,4312.961191815611,4313.978746938149,11,4317.706407017379,4323.004941563036,4324.264944191597
134,2012-12-30 19:35:00,4316.34813536185,4319.798579900572,4316.2191880571245,4319.358725540306,28,4318.036870721965,4322.673467379151,4324.220544022807
135,2012-12-30 19:36:00,4320.44683544778,4322.668107119051,4319.208132000554,4320.926283889783,24,4318.614753355529,4322.514632516481,4324.190731713911
136,2012-12-30 19:37:00,4322.700221904599,4324.346064282354,4322.62057780471,4324.020635230478,15,4319.695929730518,4322.651541854117,4324.18919237922
137,2012-12-30 19:38:00,4321.83400364967,4332.570598123192,4320.988209128417,4332.202738789804,8,4322.197291542376,4323.519832484633,4324.261713161216
138,2012-12-30 19:39:00,4334.343966703158,4336.9497657033235,4330.307839053436,4330.625403952641,5,4323.882914024429,4324.165793527179,4324.319303123129
139,2012-12-30 19:40:00,4328.454254021827,4333.427930098935,4328.286151381318,4332.149014610932,20,4325.53613414173,4324.891540898429,4324.390160240667
140,2012-12-30 19:41:00,4336.6356428479385,4337.610480321307,4330.669143013027,4331.9440140075685,11,4326.817710114898,4325.532674817442,4324.458520908241
141,2012-12-30 19:42:00,4331.30016907205,4335.553485390448,4328.1538425286435,4335.5164574058235,27,4328.557459573083,4326.440291416386,4324.558592731748
142,2012-12-30 19:43:00,4336.524490548805,4339.6046360877945,4336.357134719323,4339.074318292319,21,4330.660831316931,4327.588839314198,4324.68995676397
143,2012-12-30 19:44:00,4339.011539295636,4340.9879046740725,4337.570808136555,4338.165314934747,19,4332.161728040494,4328.550337097884,4324.811905706692
144,2012-12-30 19:45:00,4342.841297699911,4344.085254271995,4336.55488547605,4339.794426380219,13,4333.6882677084395,4329.572527032642,4324.947494129077
145,2012-12-30 19:46:00,4339.851930031043,4343.747688132602,4339.550865718504,4342.940020373966,21,4335.538618241545,4330.787753700035,4325.110322420886
146,2012-12-30 19:47:00,4341.116854579961,4341.914624998322,4336.519410085651,4336.909190522128,20,4335.812732697662,4331.344247956589,4325.217099507776
147,2012-12-30 19:48:00,4334.796918962013,4338.427415278874,4333.407640167903,4338.1980219205425,16,4336.289790542238,4331.967318316948,4325.334573918751
148,2012-12-30 19:49:00,4339.629893151454,4340.391802392094,4338.813608091276,4339.237085386396,21,4336.87924951107,4332.628206232353,4325.460388502169
149,2012-12-30 19:50:00,4335.411926638168,4345.641034199517,4334.249004041285,4342.918738357019,32,4338.08714728026,4333.563709152776,4325.618382618502
150,2012-12-30 19:51:00,4338.4879679710975,4339.102935063125,4332.509213001694,4333.5133832847305,17,4337.172394481155,4333.559134073863,4325.689830588332
151,2012-12-30 19:52:00,4336.094603364516,4336.751814835041,4333.185401285875,4334.662314192091,12,4336.670378423342,4333.65942317552,4325.7710295349725
152,2012-12-30 19:53:00,4333.053754667314,4336.994044293219,4331.359343166761,4336.716349016914,15,4336.679572542057,4333.937325524737,4325.870082199968
153,2012-12-30 19:54:00,4335.694874793382,4336.036403173389,4330.754933752894,4330.962237039193,12,4335.536105441484,4333.6668629351425,4325.916165049192
154,2012-12-30 19:55:00,4330.30593860384,4330.361206131363,4323.597677861181,4326.401524637805,16,4333.709189280748,4333.0063776353845,4325.92055744366
155,2012-12-30 19:56:00,4326.192718972562,4328.556712429347,4321.079144200366,4322.12857136611,15,4331.393065697821,4332.017486156359,4325.886240827574
156,2012-12-30 19:57:00,4323.567822119566,4330.838074429242,4322.841473246167,4329.084491179588,26,4330.931350794174,4331.75085024938,4325.915184269674
157,2012-12-30 19:58:00,4329.0397434195675,4330.540668005063,4320.415168340385,4320.9725885705475,30,4328.939598349449,4330.771008278577,4325.870454896831
158,2012-12-30 19:59:00,4322.6137302430525,4324.982132135652,4321.335753299443,4322.903063765224,17,4327.732291432604,4330.055740595544,4325.843600678445
159,2012-12-30 20:00:00,4323.003575596792,4324.174182974998,4316.811000856638,4317.534903235741,20,4325.692813793232,4328.917482653744,4325.768408846385
160,2012-12-30 20:01:00,4319.4194334425165,4320.265849382561,4316.358050685629,4316.738802727022,26,4323.90201157999,4327.810329933132,4325.686692953902
161,2012-12-30 20:02:00,4315.051212810092,4315.055182695388,4313.762730919881,4314.3403368973995,13,4321.989676643472,4326.585785111702,4325.58401099864
162,2012-12-30 20:03:00,4311.619305013977,4319.220923363857,4310.935716727741,4317.941589948693,24,4321.180059304517,4325.799949187792,4325.514848817193
163,2012-12-30 20:04:00,4316.9714008080555,4322.126790915345,4315.539956492398,4321.443689000553,11,4321.232785243725,4325.403925534406,4325.478005741929
164,2012-12-30 20:05:00,4324.9565253941055,4326.764562086928,4318.475640868612,4320.468603737935,23,4321.079948942567,4324.955259916545,4325.432671787142
165,2012-12-30 20:06:00,4320.4503025671265,4323.046526224701,4319.176563344286,4319.745256762123,13,4320.813010506479,4324.481623266143,4325.381201967911
166,2012-12-30 20:07:00,4319.28577487442,4319.822851111152,4310.524911710986,4313.85440932852,17,4319.421290270888,4323.515512908178,4325.276887102395
167,2012-12-30 20:08:00,4312.7070276756,4314.197852722268,4311.018286337552,4314.057748895343,11,4318.348581995779,4322.655716179738,4325.175356439889
168,2012-12-30 20:09:00,4315.758782844316,4324.048304836204,4314.22490495099,4322.579052246226,21,4319.194676045869,4322.648746731237,4325.151860474335
169,2012-12-30 20:10:00,4318.19136410959,4326.38665345151,4317.597927369855,4324.2224512240555,15,4320.200231081506,4322.791810776039,4325.143449530894
170,2012-12-30 20:11:00,4325.236969370149,4326.089564415842,4318.932680246294,4319.561717628302,17,4320.072528390865,4322.498165944427,4325.092936120011
171,2012-12-30 20:12:00,4320.945051628686,4321.04058157476,4319.551785836373,4319.609611475501,16,4319.979945007793,4322.235570083615,4325.043313272548
172,2012-12-30 20:13:00,4321.841330093718,4322.669023468371,4311.739059891177,4312.81455458275,17,4318.546866922784,4321.379114128991,4324.932645773093
173,2012-12-30 20:14:00,4312.2033579566,4313.654779580977,4310.911165564668,4313.515791873579,22,4317.540651912943,4320.664266651226,4324.829325828301
174,2012-12-30 20:15:00,4313.541723908678,4320.89882773466,4312.502424840021,4320.192560328237,13,4318.071033596002,4320.621384258227,4324.787364149568
175,2012-12-30 20:16:00,4319.560225837938,4329.873752157094,4317.697657273112,4328.447014727225,23,4320.146229822247,4321.332805209954,4324.82048315932
176,2012-12-30 20:17:00,4330.3445896703,4330.688828791199,4325.626016734161,4326.916782367129,18,4321.500340331223,4321.840439496969,4324.839454192876
177,2012-12-30 20:18:00,4331.503059944102,4331.646118329953,4328.96144730129,4330.424030319841,15,4323.285078328947,4322.620765935412,4324.889993343346
178,2012-12-30 20:19:00,4332.103501745169,4333.709825393134,4326.362783179107,4328.706941758772,23,4324.369451014913,4323.174054646627,4324.924535862942
179,2012-12-30 20:20:00,4327.80620947749,4329.571821750584,4323.837089131031,4326.335730818289,20,4324.762706975588,4323.461479753142,4324.9373068580135
180,2012-12-30 20:21:00,4325.978685013428,4326.262701503539,4323.676802445226,4325.833004068907,17,4324.976766394252,4323.677072872757,4324.945412715126
181,2012-12-30 20:22:00,4325.86419894634,4328.352764034319,4323.949632118159,4324.740240591979,25,4324.929461233798,4323.773724483595,4324.943555953831
182,2012-12-30 20:23:00,4325.316451471776,4325.658319036835,4322.949259265908,4324.629770409876,20,4324.869523069014,4323.851546840529,4324.94071626565
183,2012-12-30 20:24:00,4324.972683727643,4324.988329702741,4323.205089914301,4323.323322102429,17,4324.560282875697,4323.8035264097925,4324.926079214399
184,2012-12-30 20:25:00,4320.905848753302,4322.263202879429,4314.234948142234,4314.72554481507,14,4322.593335263572,4322.978255355726,4324.833766685898
185,2012-12-30 20:26:00,4315.270810726796,4315.894600730065,4306.709515906975,4307.287601843582,19,4319.532188579575,4321.551832309167,4324.674977863796
186,2012-12-30 20:27:00,4305.250749601086,4307.110578456711,4300.813536100125,4301.847815016865,28,4315.9953138670335,4319.760558009867,4324.468397204548
187,2012-12-30 20:28:00,4301.10159994275,4306.7853945532215,4298.97452722299,4305.987441586046,25,4313.9937394108365,4318.508456516792,4324.301148737412
188,2012-12-30 20:29:00,4307.058775084582,4311.804106799965,4306.983711476633,4311.555926826459,5,4313.506176893961,4317.876408363125,4324.185807362653
